,CH1,CH2,CH3,CH4
0,-630,23043,-126,-786
1,-527,22911,129,-628
2,-266,23163,-3,124
3,1,23175,-1,-647
4,-252,22914,-127,-529
5,-260,22782,-11,-243
6,-261,22902,274,-770
7,-120,23041,-373,-492
8,-282,23032,-13,-1282
9,137,23295,-244,-291
10,-349,23050,-19,-375
11,-153,23036,-117,-135
12,-252,23045,-140,-368
13,-128,23032,6,-624
14,-262,23177,-252,-769
15,-242,22795,-14,-546
16,133,22792,124,-351
17,-11,22407,138,-876
18,-138,22649,-124,-344
19,-248,22910,-8,279
20,-11,23036,2,-632
21,-640,22783,0,-19
22,8,23039,0,-495
23,-149,23040,-2,-286
24,-396,23040,-129,259
25,-502,22783,-256,-363
26,-240,23037,-130,-638
27,-272,22911,248,-755
28,-391,22912,257,-903
29,-379,23168,2,-636
30,-236,22906,-386,-1026
31,13,22783,-375,-253
32,-9,22783,-2,-140
33,-126,22910,-252,-640
34,9,23034,264,-271
35,-161,23052,-143,-243
36,-500,22786,-261,-494
37,7,23023,379,-772
38,-391,23052,17,-429
39,-383,22657,-5,-245
40,-639,23021,108,-509
41,-269,23061,517,-272
42,2,22671,17,-141
43,-384,22761,108,22
44,-386,22817,266,-613
45,108,22620,-129,-426
46,12,23031,361,-368
47,-123,22913,267,-529
48,-255,23165,142,-22
49,-248,23166,-256,-122
50,-401,23165,-4,-767
51,-9,22893,-249,-383
52,-249,22667,-126,-385
53,-12,23042,256,-634
54,-237,22777,-7,-255
55,-154,22917,136,-640
56,-110,22910,256,-384
57,-514,23047,124,11
58,101,23294,-3,-640
59,144,22894,254,-133
60,-250,22790,127,-524
61,-14,22909,-2,-749
62,265,22783,256,-127
63,-214,23064,119,-668
64,-389,23297,-3,-218
65,-50,23163,12,-48
66,415,23040,115,-1159
67,-607,23041,-257,-498
68,-188,23170,126,-125
69,-208,23165,256,-513
70,-407,22910,126,-384
71,-24,23057,-124,-256
72,-205,23294,-261,-389
73,-404,22656,256,-667
74,-138,23041,126,-751
75,-243,22543,641,258
76,-151,22637,124,-678
77,-85,22772,0,-905
78,-369,22915,-129,-129
79,276,22784,125,-866
80,-299,22911,-118,-896
81,-375,22911,-258,-243
82,-262,23044,2,-272
83,-375,23034,-9,-515
84,0,22911,-256,-515
85,-263,23046,-1,-497
86,-124,23041,-112,43
87,-107,22655,241,102
88,99,23168,-388,-788
89,-400,22659,139,-886
90,57,23044,-1,-125
91,-82,23040,0,-662
92,-465,23163,-127,-607
93,119,22907,-124,-255
94,-380,22901,2,-383
95,143,22659,5,-261
96,-307,23056,126,-523
97,-406,23169,1,-374
98,-642,23166,125,-387
99,-343,23040,3,-523
100,-275,23168,118,-635
101,-365,23038,-258,-119
102,19,23037,253,-403
103,-166,22913,-5,-486
104,-519,23040,7,7
105,-370,22909,257,-266
106,-402,23041,-7,-413
107,-502,23041,-254,-1154
108,-214,22917,122,-262
109,-135,22905,130,-494
110,-108,23169,5,-656
111,15,23033,-125,-151
112,-363,23173,-127,-225
113,-401,22647,-129,-648
114,-158,23081,-1,-256
115,6,23415,-1,-785
116,-131,23028,127,-479
117,3,23039,-3,121
118,-251,22912,139,-657
119,-129,23175,119,-514
120,-124,23288,-134,-257
121,-386,22780,-128,-766
122,2,23061,-127,-384
123,-258,23294,0,-379
124,-382,23162,-2,-622
125,-392,23013,11,-1
126,122,22805,259,-655
127,129,23304,-24,-240
128,-256,23035,58,-276
129,0,23171,498,-906
130,-4,23038,-20,-506
131,-256,23040,129,-386
132,2,23039,-138,-896
133,-498,22903,5,-140
134,-527,22651,125,-18
135,9,22954,-4,-778
136,-510,23417,2,-333
137,-15,22770,-145,-147
138,-250,23031,-378,-650
139,-131,22804,16,-896
140,-259,22465,-15,-516
141,-9,23416,-121,-155
142,-209,22798,256,30
143,-653,23175,-2,-634
144,-262,22651,381,-150
145,-509,23437,127,-370
146,-152,23293,271,-640
147,128,23429,-382,-513
148,-263,23284,-15,-899
149,-248,22906,249,-622
150,-407,22919,-510,-128
151,-471,23298,-125,-503
152,160,23026,-254,-642
153,-43,22791,-130,-391
154,-391,23181,-10,-123
155,-384,23033,131,-769
156,-517,23182,-256,-367
157,-358,23306,12,-378
158,5,23274,249,-144
159,-144,22787,-1,-651
160,-254,23029,256,-379
161,-99,22271,-16,-648
162,-183,22784,-509,-635
163,-597,23177,-382,-253
164,282,23287,-1,-264
165,-159,22907,-128,-766
166,-277,23045,128,-102
167,-638,22904,3,-156
168,-235,22914,256,-689
169,-259,22909,-138,-1024
170,24,22784,-254,-745
171,241,23037,3,-387
172,-154,22913,127,-129
173,-257,23037,128,-246
174,-255,22919,128,-767
175,-10,23014,14,-640
176,15,23304,-147,-243
177,-491,22811,264,127
178,-125,22773,-256,-365
179,306,22918,487,-779
180,-450,22882,402,-7
181,-419,23551,-251,-601
182,2,22942,-12,-941
183,-365,23038,13,115
184,-511,22905,-130,-602
185,-526,23427,-3,-1027
186,-143,22790,-2,-4
187,-234,23176,248,-526
188,-276,22912,254,-363
189,-4,22913,-131,2
190,-124,23040,17,-128
191,-117,23167,255,-131
192,-385,22922,-128,-895
193,-7,22782,4,-387
194,-122,22912,256,-263
195,-252,23048,6,-898
196,-386,23423,-256,-634
197,-256,22900,0,6
198,-376,22781,-127,-133
199,-400,22657,262,-126
200,-9,22906,121,-133
201,-114,23046,1,-516
202,-509,22785,128,-526
203,-282,22789,-3,3
204,123,22646,258,-606
205,-185,23033,-110,-666
206,-799,22792,-17,-255
207,-49,22785,21,-626
208,-333,22765,-145,-639
209,-195,23297,242,-653
210,123,22800,141,-7
211,0,23141,1,-561
212,-391,23181,-110,-842
213,-515,22926,-272,-23
214,-504,22895,367,-552
215,-108,23188,268,-832
216,-5,22526,254,-242
217,-266,23294,137,-998
218,-374,23029,3,-555
219,264,22788,0,11
220,115,23296,0,-629
221,-390,22654,2,-405
222,-107,22784,-1,-127
223,-14,23033,-257,-255
224,-276,23300,-129,-367
225,-222,22912,-9,-775
226,151,23296,257,-146
227,-45,23035,0,-116
228,-392,22913,127,-890
229,-244,22913,-260,-637
230,-409,22529,-126,-114
231,-625,22905,-257,2
232,-249,23168,10,-778
233,-381,23050,258,-3
234,-127,22915,257,-752
235,-397,22907,129,-163
236,-245,22920,12,-457
237,1,22646,-254,-415
238,-630,23146,-17,7
239,-396,23077,136,-496
240,-127,22524,-4,-278
241,-384,23097,251,-348
242,-384,23351,128,-780
243,-366,22829,141,-402
244,-516,22895,-399,-734
245,-150,23049,365,-721
246,8,22658,13,382
247,-138,22922,238,-756
248,132,23028,141,-908
249,-328,22652,-124,-128
250,-434,22930,-257,-769
251,-11,23045,-256,-357
252,-233,23162,129,121
253,-278,22912,-131,-511
254,-120,23036,0,-128
255,-387,22787,-128,136
256,-2,23169,122,-381
257,-376,22912,131,-641
258,-139,23165,-129,-643
259,-126,22771,-130,-759
260,-127,22922,129,-239
261,-247,22899,118,-410
262,-259,22927,-132,-358
263,-143,23293,-132,121
