,CH1,CH2,CH3,CH4
0,-419,22913,-126,-639
1,-201,23036,5,-248
2,229,22784,121,-403
3,-545,23049,-259,-511
4,-360,22909,3,-518
5,-407,22909,-1,-643
6,-497,22652,1,-515
7,-243,23168,-4,-382
8,-405,22663,257,-642
9,-374,22899,-97,-277
10,-378,22792,-269,-120
11,-392,22784,-1,-370
12,-252,22791,0,-399
13,-389,23039,1,-131
14,-247,22623,-126,-780
15,-303,22410,-2,-359
16,397,22797,-123,-3
17,-617,22784,132,-263
18,-386,22659,-6,-383
19,-255,23047,0,-641
20,-257,22900,2,-643
21,1,22666,127,-256
22,-129,23185,-130,133
23,-253,23015,13,-780
24,-393,22642,119,-234
25,126,22818,8,-405
26,-255,23171,266,-633
27,-258,23037,112,-256
28,128,23037,-23,-649
29,-393,22780,-248,-382
30,-512,22788,144,-255
31,125,23052,125,-129
32,-365,23154,-3,-258
33,-653,22792,11,-135
34,-4,23157,254,-649
35,-492,22519,-10,-351
36,-389,23069,5,-275
37,-394,23059,-5,-645
38,122,22276,14,-640
39,-225,22858,252,-387
40,-632,22929,-244,-255
41,-540,22790,-136,-484
42,-150,22765,0,-556
43,-236,22930,-121,371
44,-520,22524,-147,-355
45,-11,22788,256,-896
46,-256,22785,-122,-127
47,-375,22913,-128,-905
48,4,22784,-131,-743
49,-413,23048,125,-1
50,-497,23293,-257,-502
51,-229,22902,253,-642
52,-154,22919,126,-765
53,-517,23023,262,-898
54,-234,22636,-384,-510
55,-271,22678,270,-397
56,-360,22768,101,-639
57,133,22535,-387,-366
58,-143,22914,-127,-393
59,-123,22653,-121,-380
60,-121,22912,257,-388
61,3,22784,-128,-774
62,-152,22917,253,-634
63,-249,22905,0,126
64,-129,22645,-128,-658
65,-263,22529,-134,-350
66,-254,22522,-391,-13
67,-254,22400,-249,-560
68,-270,22660,2,-626
69,-376,22784,0,-249
70,-280,23036,128,-510
71,-638,22917,0,-768
72,-108,22797,9,-660
73,-3,22643,-255,129
74,-250,23143,-14,-896
75,-379,23064,6,-622
76,-526,22667,-12,-255
77,-376,22769,254,-244
78,-525,22927,5,-651
79,-161,22517,-3,124
80,-230,23150,122,-607
81,-522,22816,146,-686
82,-126,22778,-250,7
